inv_id,product_name,category,restock_date,expiry_date,days_to_expiry,shelf_life_days,qty_in,qty_sold,qty_damaged,qty_adjusted,qty_remaining,unit_price_ngn,total_revenue_ngn,store_city,storage_temp,demand_forecast,seasonality,holiday_promo,weather_condition,restock_count,weekly_sales_rate,sell_through_rate,wastage_rate,shelf_utilisation,purchase_frequency,total_units_sold_all,expiry_risk,sales_velocity,customer_preference,slow_mover,kaggle_store_id,kaggle_product_id,kaggle_region,data_source
INV042663,Shea Butter 250g,Cooking Oils & Fats,2023-03-03,2024-03-02,0.0,365,130,33,2.0,0.0,95,3982,131406,Port Harcourt,Ambient,112.43,Summer,1,Sunny,4,0.6329,0.2538,0.0154,1.0,0.0,0.0,High,Slow,Low,Yes,S004,P0003,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV055931,SMA Gold 400g,Baby & Infant,2023-07-14,2024-07-13,0.0,365,130,73,0.0,0.0,57,16953,1237569,Aba,Ambient,273.56,Spring,1,Rainy,8,1.4,0.5615,0.0,1.0,0.0,0.0,Low,Slow,Medium,No,S002,P0011,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV005707,Beans Brown 5kg,Grains & Cereals,2022-02-27,2023-02-27,0.0,365,130,12,2.0,0.0,116,8788,105456,Lagos,Ambient,19.06,Autumn,0,Rainy,22,0.2301,0.0923,0.0154,1.0,548.0,2963.0,High,Slow,High,Yes,S001,P0007,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV005147,Honeywell Spaghetti 500g,Pasta & Noodles,2022-02-21,2022-08-20,0.0,180,130,8,2.0,0.0,120,563,4504,Warri,Ambient,11.83,Autumn,0,Snowy,22,0.3111,0.0615,0.0154,1.0,0.0,0.0,Expired,Slow,Low,Yes,S003,P0007,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV006060,Gripe Water 150ml,Baby & Infant,2022-03-02,2023-03-02,0.0,365,130,69,0.0,2.0,63,2922,201618,Lagos,Ambient,237.69,Winter,0,Cloudy,4,1.3233,0.5308,0.0,1.0,0.0,0.0,Medium,Moderate,High,No,S003,P0020,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018179,Vaseline Body Lotion 400ml,Personal Care,2022-07-01,2024-06-30,0.0,730,130,95,0.0,2.0,37,2547,241965,Port Harcourt,Ambient,168.08,Winter,0,Rainy,4,0.911,0.7308,0.0,1.0,0.0,0.0,Medium,Slow,High,No,S004,P0019,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV062999,Aptamil 400g,Baby & Infant,2023-09-22,2024-09-21,0.0,365,130,21,1.0,0.0,108,14872,312312,Aba,Ambient,74.0,Summer,1,Sunny,6,0.4027,0.1615,0.0077,1.0,0.0,0.0,High,Slow,Low,Yes,S005,P0019,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV070115,Lucozade Boost 500ml,Beverages,2023-12-03,2024-03-02,0.0,90,130,128,2.0,2.0,2,1536,196608,Ilorin,Cool,378.75,Spring,1,Sunny,24,9.9556,0.9846,0.0154,1.0,0.0,0.0,Expired,Moderate,Low,Yes,S001,P0015,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036554,Cerelac Wheat 400g,Baby & Infant,2023-01-01,2023-06-30,0.0,180,130,96,0.0,0.0,34,6336,608256,Enugu,Ambient,337.29,Autumn,1,Sunny,6,3.7333,0.7385,0.0,1.0,555.0,2921.0,High,Moderate,Medium,Yes,S003,P0014,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040615,Baby Powder Johnson 200g,Baby & Infant,2023-02-11,2024-02-11,0.0,365,130,125,1.0,-1.0,3,2397,299625,Ibadan,Ambient,311.72,Winter,0,Sunny,23,2.3973,0.9615,0.0077,1.0,0.0,0.0,Low,Fast,High,No,S001,P0015,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV065522,Eva Water 1.5L 6pk,Beverages,2023-10-18,2023-10-25,0.0,7,51,7,0.0,-2.0,42,1837,12859,Kano,Cool,6.42,Summer,1,Rainy,13,7.0,0.1373,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S002,P0002,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV037917,Air Freshener 300ml,Household Essentials,2023-01-15,2025-01-14,0.0,730,130,127,0.0,0.0,3,3777,479679,Enugu,Ambient,214.12,Summer,1,Rainy,13,1.2178,0.9769,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S001,P0017,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV037944,Dettol Antiseptic 500ml,Personal Care,2023-01-15,2025-01-14,0.0,730,130,22,0.0,0.0,108,3422,75284,Uyo,Ambient,56.75,Winter,0,Sunny,23,0.211,0.1692,0.0,1.0,557.0,2956.0,High,Slow,High,Yes,S003,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV065617,Palm Oil 2L,Cooking Oils & Fats,2023-10-19,2024-04-16,0.0,180,130,125,0.0,0.0,5,4503,562875,Kano,Ambient,245.39,Summer,0,Snowy,23,4.8611,0.9615,0.0,1.0,593.0,3376.0,Expired,Fast,High,No,S001,P0017,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV017021,Omo Detergent 1kg,Personal Care,2022-06-20,2023-06-20,0.0,365,130,106,5.0,1.0,20,2472,262032,Ilorin,Ambient,336.6,Autumn,1,Snowy,5,2.0329,0.8154,0.0385,1.0,512.0,2627.0,Low,Moderate,High,No,S002,P0001,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040074,Golden Penny Spaghetti 500g,Pasta & Noodles,2023-02-05,2023-08-04,0.0,180,130,112,1.0,0.0,17,754,84448,Uyo,Ambient,167.1,Winter,0,Cloudy,23,4.3556,0.8615,0.0077,1.0,555.0,2860.0,High,Fast,Low,Yes,S004,P0014,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV021583,Vermicelli 200g,Pasta & Noodles,2022-08-04,2023-01-31,0.0,180,130,76,3.0,0.0,51,505,38380,Kaduna,Ambient,168.0,Summer,1,Sunny,13,2.9556,0.5846,0.0231,1.0,0.0,0.0,Expired,Moderate,Medium,No,S005,P0003,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV027284,Maize 5kg,Grains & Cereals,2022-09-30,2023-03-29,0.0,180,130,24,0.0,0.0,106,4315,103560,Enugu,Ambient,43.81,Spring,1,Rainy,5,0.9333,0.1846,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S005,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV000275,Groundnut Oil 3L,Cooking Oils & Fats,2022-01-03,2023-01-03,0.0,365,130,26,1.0,0.0,103,5736,149136,Aba,Ambient,95.5,Spring,0,Rainy,10,0.4986,0.2,0.0077,1.0,0.0,0.0,High,Slow,Low,Yes,S004,P0015,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV013722,Bleach 1L,Household Essentials,2022-05-18,2023-05-18,0.0,365,130,104,0.0,-1.0,25,1402,145808,Jos,Ambient,260.15,Spring,0,Snowy,2,1.9945,0.8,0.0,1.0,570.0,3130.0,Low,Moderate,High,No,S002,P0002,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV033671,Air Freshener 300ml,Household Essentials,2022-12-03,2024-12-02,0.0,730,130,121,3.0,0.0,6,3705,448305,Uyo,Ambient,427.64,Summer,0,Sunny,5,1.1603,0.9308,0.0231,1.0,0.0,0.0,Low,Moderate,High,No,S004,P0011,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV016285,Golden Morn 500g,Pasta & Noodles,2022-06-12,2022-09-10,0.0,90,130,128,1.0,-1.0,0,1061,135808,Abuja,Ambient,200.19,Summer,1,Sunny,14,9.9556,0.9846,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S005,P0005,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV005883,Gala Sausage Roll,Snacks & Confectionery,2022-02-28,2022-03-14,0.0,14,130,61,0.0,-1.0,68,517,31537,Lagos,Ambient,111.71,Summer,0,Cloudy,22,30.5,0.4692,0.0,1.0,570.0,3084.0,Expired,Moderate,High,No,S005,P0003,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV010882,Digestive Biscuits 200g,Snacks & Confectionery,2022-04-19,2022-07-18,0.0,90,130,96,0.0,0.0,34,746,71616,Jos,Ambient,227.62,Spring,0,Snowy,23,7.4667,0.7385,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S005,P0002,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV020469,Jam Strawberry 450g,Canned & Packaged Foods,2022-07-24,2023-07-24,0.0,365,130,20,1.0,2.0,111,2522,50440,Kano,Ambient,31.25,Autumn,1,Cloudy,13,0.3836,0.1538,0.0077,1.0,0.0,0.0,High,Slow,Low,Yes,S004,P0009,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV026413,Harpic Toilet Cleaner,Personal Care,2022-09-22,2024-09-21,0.0,730,130,87,1.0,1.0,43,3006,261522,Ilorin,Ambient,143.08,Spring,1,Sunny,19,0.8342,0.6692,0.0077,1.0,0.0,0.0,Medium,Slow,Medium,No,S001,P0013,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052853,Egusi Ground 500g,Condiments & Seasonings,2023-06-13,2023-12-10,0.0,180,130,56,1.0,-1.0,72,4184,234304,Ilorin,Ambient,189.19,Summer,0,Snowy,11,2.1778,0.4308,0.0077,1.0,552.0,2870.0,Expired,Moderate,High,No,S003,P0013,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV061174,Golden Penny Macaroni 500g,Pasta & Noodles,2023-09-04,2024-03-02,0.0,180,130,70,1.0,0.0,59,555,38850,Enugu,Ambient,258.35,Summer,1,Rainy,23,2.7222,0.5385,0.0077,1.0,0.0,0.0,Expired,Moderate,Medium,No,S004,P0014,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV037984,Washing Up Liquid 750ml,Household Essentials,2023-01-15,2024-01-15,0.0,365,111,106,0.0,0.0,5,1927,204262,Ibadan,Ambient,105.05,Spring,1,Rainy,5,2.0329,0.955,0.0,1.0,0.0,0.0,Low,Moderate,Medium,No,S005,P0004,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV058468,Cabin Biscuits 200g,Snacks & Confectionery,2023-08-08,2023-11-06,0.0,90,130,74,0.0,0.0,56,747,55278,Ibadan,Ambient,111.27,Winter,1,Snowy,15,5.7556,0.5692,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S004,P0008,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV032293,Baby Wipes 80pk,Baby & Infant,2022-11-19,2023-11-19,0.0,365,130,67,0.0,0.0,63,3943,264181,Kano,Ambient,123.48,Winter,1,Rainy,19,1.2849,0.5154,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S005,P0013,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV006560,Foil Cling Film,Household Essentials,2022-03-07,2023-03-07,0.0,365,130,55,1.0,-1.0,73,1816,99880,Kaduna,Ambient,180.98,Spring,1,Sunny,24,1.0548,0.4231,0.0077,1.0,0.0,0.0,Medium,Moderate,Medium,Yes,S003,P0020,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV015135,Cabin Biscuits 200g,Snacks & Confectionery,2022-06-01,2022-08-30,0.0,90,130,104,0.0,1.0,27,789,82056,Ibadan,Ambient,350.16,Summer,1,Cloudy,12,8.0889,0.8,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S002,P0015,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV015604,Plantain Chips 250g,Snacks & Confectionery,2022-06-06,2022-07-21,0.0,45,130,46,0.0,-1.0,83,601,27646,Ilorin,Ambient,131.46,Summer,0,Sunny,18,7.1556,0.3538,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S001,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV051625,Maggi Cubes 40pk,Condiments & Seasonings,2023-06-01,2023-08-30,0.0,90,130,56,2.0,2.0,74,700,39200,Abuja,Ambient,97.71,Spring,0,Cloudy,22,4.3556,0.4308,0.0154,1.0,561.0,3123.0,Expired,Moderate,High,No,S002,P0005,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV002321,Milo 400g,Beverages,2022-01-24,2022-04-24,0.0,90,130,101,1.0,0.0,28,3209,324109,Abuja,Cool,361.4,Summer,0,Snowy,22,7.8556,0.7769,0.0077,1.0,606.0,3230.0,Expired,Fast,High,No,S002,P0001,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV072282,Groundnuts Roasted 500g,Snacks & Confectionery,2023-12-24,2024-03-23,0.0,90,130,123,0.0,-1.0,6,777,95571,Aba,Ambient,260.82,Summer,0,Cloudy,19,9.5667,0.9462,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S005,P0002,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV061760,Insect Spray 300ml,Household Essentials,2023-09-10,2024-09-09,0.0,365,130,14,0.0,-2.0,114,3602,50428,Owerri,Ambient,59.65,Autumn,0,Sunny,11,0.2685,0.1077,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0020,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018604,Dustbin Bags 50pk,Household Essentials,2022-07-06,2023-07-06,0.0,365,66,23,1.0,0.0,42,1787,41101,Onitsha,Ambient,20.49,Summer,0,Cloudy,10,0.4411,0.3485,0.0152,1.0,0.0,0.0,High,Slow,Low,No,S001,P0004,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV047068,Lipton Tea 100 bags,Beverages,2023-04-16,2024-04-15,0.0,365,130,17,0.0,0.0,113,3888,66096,Lagos,Cool,75.26,Spring,1,Sunny,20,0.326,0.1308,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S004,P0008,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036013,Malta Guinness Crate,Beverages,2022-12-27,2023-01-10,0.0,14,130,22,0.0,0.0,108,10904,239888,Ibadan,Cool,20.68,Spring,1,Sunny,13,11.0,0.1692,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S001,P0013,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV062543,Matches 10 boxes,Household Essentials,2023-09-18,2024-09-17,0.0,365,130,0,0.0,0.0,130,546,0,Warri,Ambient,1.65,Summer,1,Snowy,18,0.0,0.0,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0003,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV069914,Nivea Body Lotion 400ml,Personal Care,2023-12-01,2025-11-30,198.0,730,130,128,0.0,0.0,2,4353,557184,Port Harcourt,Ambient,202.94,Spring,1,Snowy,1,1.2274,0.9846,0.0,0.7288,0.0,0.0,Low,Moderate,High,No,S001,P0014,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036607,Chocolate Bar 100g,Snacks & Confectionery,2023-01-02,2023-04-02,0.0,90,73,11,0.0,0.0,62,779,8569,Benin City,Ambient,8.09,Winter,1,Sunny,23,0.8556,0.1507,0.0,1.0,0.0,0.0,Expired,Slow,Low,Yes,S001,P0007,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV027338,Ugu Leaves Bunch,Fresh & Perishable,2022-10-01,2022-10-05,0.0,4,130,11,0.0,0.0,119,556,6116,Lagos,Refrigerated,62.67,Spring,1,Snowy,24,19.25,0.0846,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S002,P0018,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018013,Washing Up Liquid 750ml,Household Essentials,2022-06-30,2023-06-30,0.0,365,123,21,0.0,0.0,102,1667,35007,Abuja,Ambient,13.36,Spring,0,Rainy,19,0.4027,0.1707,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S001,P0013,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV068692,Beans Brown 5kg,Grains & Cereals,2023-11-18,2024-11-17,0.0,365,130,120,0.0,-1.0,9,9173,1100760,Kaduna,Ambient,423.2,Winter,1,Cloudy,4,2.3014,0.9231,0.0,1.0,548.0,2963.0,Low,Moderate,High,No,S005,P0012,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV068091,Baking Powder 100g,Canned & Packaged Foods,2023-11-12,2024-11-11,0.0,365,130,79,0.0,0.0,51,601,47479,Kano,Ambient,158.76,Winter,1,Cloudy,22,1.5151,0.6077,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S005,P0011,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV055503,Mosquito Coil 10pk,Household Essentials,2023-07-10,2024-07-09,0.0,365,130,97,0.0,0.0,33,1055,102335,Aba,Ambient,263.01,Autumn,0,Sunny,22,1.8603,0.7462,0.0,1.0,0.0,0.0,Medium,Moderate,High,No,S001,P0003,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV020347,Indomie Noodles 70g,Snacks & Confectionery,2022-07-23,2022-09-21,0.0,60,130,45,0.0,0.0,85,206,9270,Warri,Ambient,100.86,Summer,0,Cloudy,3,5.25,0.3462,0.0,1.0,533.0,2895.0,Expired,Moderate,High,No,S003,P0007,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV015728,Baby Oil Johnson 300ml,Baby & Infant,2022-06-07,2024-06-06,0.0,730,130,113,0.0,0.0,17,2939,332107,Lagos,Ambient,173.87,Spring,1,Sunny,2,1.0836,0.8692,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S002,P0008,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV006895,Beans Brown 5kg,Grains & Cereals,2022-03-10,2023-03-10,0.0,365,130,79,0.0,0.0,51,9342,738018,Kano,Ambient,247.4,Spring,0,Rainy,18,1.5151,0.6077,0.0,1.0,548.0,2963.0,Medium,Moderate,Low,No,S005,P0015,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV042923,Coconut Candy 100g,Snacks & Confectionery,2023-03-06,2023-05-05,0.0,60,130,114,2.0,0.0,14,475,54150,Enugu,Ambient,329.89,Autumn,0,Snowy,11,13.3,0.8769,0.0154,1.0,0.0,0.0,Expired,Fast,High,No,S002,P0003,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV068350,Tissue Paper 12 rolls,Household Essentials,2023-11-15,2024-11-14,0.0,365,130,16,1.0,0.0,113,3527,56432,Abuja,Ambient,38.05,Summer,1,Sunny,14,0.3068,0.1231,0.0077,1.0,539.0,2783.0,High,Slow,High,Yes,S003,P0010,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV041884,Golden Morn 500g,Pasta & Noodles,2023-02-23,2023-05-24,0.0,90,130,97,0.0,-2.0,31,1431,138807,Port Harcourt,Ambient,138.0,Winter,1,Snowy,22,7.5444,0.7462,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S005,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV043397,Golden Penny Spaghetti 500g,Pasta & Noodles,2023-03-10,2023-09-06,0.0,180,130,128,0.0,0.0,1,660,84480,Enugu,Ambient,330.76,Winter,0,Cloudy,23,4.9778,0.9846,0.0,1.0,555.0,2860.0,Expired,Fast,High,No,S005,P0017,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV066190,Lasagna Sheets 500g,Pasta & Noodles,2023-10-24,2024-04-21,0.0,180,130,49,0.0,0.0,81,2489,121961,Ibadan,Ambient,88.09,Autumn,1,Snowy,12,1.9056,0.3769,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S005,P0010,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV021187,Fanta Crate 24,Beverages,2022-07-31,2022-08-14,0.0,14,130,89,0.0,0.0,41,12021,1069869,Benin City,Cool,291.81,Autumn,0,Cloudy,20,44.5,0.6846,0.0,1.0,0.0,0.0,Expired,Fast,Medium,No,S005,P0007,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV009713,Carrots 1kg,Fresh & Perishable,2022-04-08,2022-04-22,0.0,14,130,97,2.0,0.0,31,931,90307,Jos,Refrigerated,272.19,Winter,0,Rainy,8,48.5,0.7462,0.0154,1.0,0.0,0.0,Expired,Fast,High,No,S001,P0013,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV055948,Nescafe Classic 100g,Beverages,2023-07-14,2024-01-10,0.0,180,130,108,1.0,0.0,21,4408,476064,Onitsha,Cool,317.01,Autumn,0,Snowy,7,4.2,0.8308,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S003,P0008,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV043093,Pepper Mix 250g,Condiments & Seasonings,2023-03-07,2023-04-06,0.0,30,130,11,2.0,0.0,117,556,6116,Jos,Ambient,46.64,Autumn,1,Cloudy,13,2.5667,0.0846,0.0154,1.0,0.0,0.0,Expired,Slow,Low,No,S005,P0013,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV039345,Candles 10pk,Household Essentials,2023-01-29,2024-01-29,0.0,365,130,68,0.0,-1.0,61,777,52836,Aba,Ambient,215.8,Summer,1,Cloudy,15,1.3041,0.5231,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S003,P0005,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040058,Cocoa Powder 250g,Canned & Packaged Foods,2023-02-05,2024-02-05,0.0,365,130,67,0.0,0.0,63,2510,168170,Owerri,Ambient,163.18,Winter,1,Rainy,3,1.2849,0.5154,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S003,P0018,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV026761,Gillette Razor 5pk,Personal Care,2022-09-25,2023-09-25,0.0,365,130,65,0.0,0.0,65,2428,157820,Enugu,Ambient,166.69,Autumn,1,Sunny,17,1.2466,0.5,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S004,P0001,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV030151,Rice 50kg,Grains & Cereals,2022-10-29,2023-10-29,0.0,365,130,49,0.0,0.0,81,62727,3073623,Benin City,Ambient,157.53,Summer,0,Cloudy,9,0.9397,0.3769,0.0,1.0,531.0,2848.0,High,Moderate,Low,No,S003,P0011,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV027156,Cabin Biscuits 200g,Snacks & Confectionery,2022-09-29,2022-12-28,0.0,90,130,13,2.0,0.0,115,684,8892,Benin City,Ambient,48.07,Spring,0,Snowy,17,1.0111,0.1,0.0154,1.0,0.0,0.0,Expired,Slow,Low,No,S003,P0016,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV032856,Foil Cling Film,Household Essentials,2022-11-25,2023-11-25,0.0,365,123,57,0.0,0.0,66,1669,95133,Jos,Ambient,70.8,Winter,1,Rainy,13,1.0932,0.4634,0.0,1.0,0.0,0.0,High,Moderate,Medium,No,S003,P0016,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040267,Dangote Spaghetti 500g,Pasta & Noodles,2023-02-07,2023-08-06,0.0,180,130,32,0.0,0.0,92,662,21184,Ibadan,Ambient,103.2,Winter,1,Sunny,16,1.2444,0.2462,0.0,1.0,0.0,0.0,Expired,Slow,Medium,No,S004,P0007,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV015619,Coconut Candy 100g,Snacks & Confectionery,2022-06-06,2022-08-05,0.0,60,130,40,0.0,0.0,90,444,17760,Ibadan,Ambient,117.37,Summer,1,Cloudy,6,4.6667,0.3077,0.0,1.0,0.0,0.0,Expired,Moderate,High,No,S001,P0019,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV047380,Vaseline Body Lotion 400ml,Personal Care,2023-04-19,2025-04-18,0.0,730,130,101,0.0,0.0,29,3402,343602,Enugu,Ambient,179.01,Autumn,1,Cloudy,16,0.9685,0.7769,0.0,1.0,0.0,0.0,Medium,Slow,Medium,No,S004,P0020,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV065881,Macaroni 500g,Pasta & Noodles,2023-10-21,2024-04-18,0.0,180,130,87,0.0,0.0,43,653,56811,Owerri,Ambient,259.13,Autumn,0,Snowy,20,3.3833,0.6692,0.0,1.0,0.0,0.0,Expired,Fast,Medium,No,S005,P0001,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV022312,Aptamil 400g,Baby & Infant,2022-08-12,2023-08-12,0.0,365,130,97,0.0,0.0,33,15840,1536480,Ibadan,Ambient,163.07,Winter,0,Rainy,19,1.8603,0.7462,0.0,1.0,0.0,0.0,Medium,Moderate,High,No,S001,P0012,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV019031,Ariel Detergent 1kg,Personal Care,2022-07-10,2023-07-10,0.0,365,130,68,0.0,0.0,62,2617,177956,Warri,Ambient,124.67,Winter,1,Cloudy,21,1.3041,0.5231,0.0,1.0,0.0,0.0,Medium,Slow,Medium,No,S002,P0011,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV043652,Groundnuts Roasted 500g,Snacks & Confectionery,2023-03-13,2023-06-11,0.0,90,130,42,2.0,0.0,86,833,34986,Kaduna,Ambient,152.72,Summer,0,Sunny,1,3.2667,0.3231,0.0154,1.0,0.0,0.0,Expired,Moderate,Medium,No,S003,P0012,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV072409,Eva Water 1.5L 6pk,Beverages,2023-12-26,2024-01-02,0.0,7,130,36,1.0,0.0,93,1905,68580,Kano,Cool,95.57,Spring,0,Snowy,10,36.0,0.2769,0.0077,1.0,0.0,0.0,Expired,Slow,Low,No,S001,P0009,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV009725,Dustbin Bags 50pk,Household Essentials,2022-04-08,2023-04-08,0.0,365,130,24,2.0,0.0,104,1222,29328,Owerri,Ambient,45.66,Winter,0,Rainy,13,0.4603,0.1846,0.0154,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0005,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV023321,Omo Detergent 1kg,Personal Care,2022-08-22,2023-08-22,0.0,365,130,109,0.0,0.0,21,1925,209825,Port Harcourt,Ambient,331.87,Spring,0,Sunny,19,2.0904,0.8385,0.0,1.0,512.0,2627.0,Low,Moderate,High,No,S002,P0001,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
